source	time	person	location	organization	miscellaneous
	2020-02-04 00:00:00		china|		alegria   
	2020-02-04 00:00:00		china|		miedo  
	2020-02-04 00:00:00		wuhan|		tristeza 
	2020-02-04 00:00:00	mef peru|			ira
	2020-02-04 00:00:00	asi|	china|		tristeza  
	2020-02-04 00:00:00	japon|			tristeza   
	2020-02-04 00:00:00		china|		miedo   
	2020-02-04 00:00:00	peru|elizabeth hinostroza pic twitter com oahrwcl1ku|			miedo
	2020-02-04 00:00:00	simon pedro|	valencia|	university in shanghai that s currently in limbo because of the coronavirus threat he shares|	miedo 
	2020-02-04 00:00:00	peru|essaludperu|	wuhan|san nicolas|shougang|		miedo  
	2020-02-04 00:00:00	peru|			ira 
	2020-02-04 00:00:00		japon|		miedo   
	2020-02-04 00:00:00		chile|	ypf argentina 10 promesas|	miedo
	2020-02-04 00:00:00	peru|celso bambaren|susysheen camara|			tristeza
	2020-02-04 00:00:00		china|		miedo 
	2020-02-04 00:00:00		wuhan|china|	organizacion mundial de la salud|	miedo  
	2020-02-04 00:00:00	notadeprensa peru|		deteccion|	miedo   
	2020-02-04 00:00:00	elcomercio peru|			tristeza 
	2020-02-04 00:00:00	minsa peru|	china|china|		tristeza  
	2020-02-04 00:00:00		china|		ira  
	2020-02-04 00:00:00		china|		tristeza   
	2020-02-04 00:00:00		lima|		tristeza
	2020-02-04 00:00:00		libertadvenezuela colombia|brasil|		miedo
	2020-02-04 00:00:00	shougang hierro peru|			tristeza 
	2020-02-04 00:00:00	peru dios|			alegría
	2020-02-04 00:00:00		china|		tristeza  
	2020-02-04 00:00:00		china|		tristeza   
	2020-02-04 00:00:00			hyundai|kia motors|	ira   
	2020-02-04 00:00:00	minsa peru|peru|			miedo 
	2020-02-04 00:00:00		china|		miedo  
	2020-02-04 00:00:00	turista|	mexico|		miedo   
	2020-02-04 00:00:00	ops el peru|			miedo
	2020-02-04 00:00:00	autoridades do peru descartam|			alegria 
	2020-02-04 00:00:00		china|		miedo 
	2020-02-04 00:00:00		pto sn juan marcona distrito|		alegria  
	2020-02-04 00:00:00		hong kong|	decision|	ira
	2020-02-04 00:00:00		pto sn juan de marcona distrito|		tristeza
	2020-02-04 00:00:00	peru|			miedo  
	2020-02-04 00:00:00	peru|			miedo   
	2020-02-04 00:00:00	wuhan|	china|		miedo
	2020-02-04 00:00:00	ops el peru|			miedo 
	2020-02-04 00:00:00	ops el peru|			miedo  
	2020-02-04 00:00:00		china|		tristeza 
	2020-02-04 00:00:00	peru|			tristeza  
	2020-02-04 00:00:00	andinaenglish peru|			miedo   
	2020-02-04 00:00:00	swine flu outbreak|swine flu mask peru|			ira 
	2020-02-04 00:00:00		china|ee uu|twitter com ixwejrpxlu|		miedo
	2020-02-04 00:00:00	peru elizabeth hinostroza|twitter com xepqpadwju|			miedo 
	2020-02-04 00:00:00	dr drhuerta|	lima|		alegria   
	2020-02-04 00:00:00	bitspark|bitcoin bitcoin|	europa|asia|chile|		miedo  
	2020-02-04 00:00:00			bbc news|	tristeza   
	2020-02-04 00:00:00		china|		miedo   
	2020-02-04 00:00:00		china|		ira  
	2020-02-04 00:00:00	elcomercio peru|			tristeza
	2020-02-04 00:00:00	mato|			tristeza 
	2020-02-04 00:00:00		san nicolas|shougang|		alegría
	2020-02-04 00:00:00	peru|essaludperu sunafilperu|			alegria 
	2020-02-04 00:00:00	seguros|			miedo
	2020-02-04 00:00:00	minsa peru|	prevencion ratifico|		ira   
	2020-02-04 00:00:00		china|		ira
	2020-02-04 00:00:00		china|		miedo 
	2020-02-04 00:00:00	wuhan|	clinica san martin rppnoticias rppinforma|		alegria  
	2020-02-04 00:00:00		pto|		tristeza  
	2020-02-04 00:00:00	tarapoto peru|wuhan rppinforma|	eeuu|		tristeza   
	2020-02-04 00:00:00	wuhan rppinforma|	eeuu|		tristeza
	2020-02-04 00:00:00		eeuu|wuhan|		miedo  
	2020-02-04 00:00:00	peru manuel espinoza|			tristeza 
	2020-02-04 00:00:00	peru|oscarpazc pic twitter com jqijjljnlv|			tristeza  
	2020-02-04 00:00:00		china|		miedo   
	2020-02-04 00:00:00		china|chile|		miedo
	2020-02-04 00:00:00		neumonia|wuhan|china|	oms|	miedo 
	2020-02-04 00:00:00	coronavirusperu|			alegria   
	2020-02-04 00:00:00	peru|	republica popular china liang yu tusaludprimero pic twitter com|		miedo  
	2020-02-04 00:00:00			congreso|	alegría
	2020-02-04 00:00:00	tarapoto peru pic twitter com qcw8cepxkz|			miedo   
	2020-02-04 00:00:00		china|		miedo
	2020-02-04 00:00:00	san martin|			tristeza   
	2020-02-04 00:00:00		bolivia|bolivia|eeuu|		tristeza
	2020-02-04 00:00:00		china|china|	asi|oms|	tristeza 
	2020-02-04 00:00:00		puerto san jn de marcona|		alegria 
	2020-02-04 00:00:00		zozobra|		tristeza  
	2020-02-04 00:00:00	segun|tarapoto|			tristeza   
	2020-02-04 00:00:00		china|		tristeza
	2020-02-04 00:00:00	yeeees|			ira 
	2020-02-04 00:00:00		bolivia|estados unidos|		miedo 
	2020-02-04 00:00:00	minsa peru|	aqui|		tristeza 
	2020-02-04 00:00:00			ins|	miedo  
	2020-02-04 00:00:00		linea|		miedo   
	2020-02-04 00:00:00	minsa peru|saben peru|			miedo
	2020-02-04 00:00:00		vizcarra|		ira  
	2020-02-04 00:00:00		china|		tristeza  
	2020-02-04 00:00:00		cdctravel|		ira   
	2020-02-04 00:00:00	streamer twitch youtuber|	chile|brasil|bolivia uruguay|paraguay|		miedo 
	2020-02-04 00:00:00		china|		tristeza   
	2020-02-04 00:00:00			partido fp|	ira
	2020-02-04 00:00:00	afamind|newearth|	lago klamath|oregon|ecuador|colombia|	afa|	miedo  
	2020-02-04 00:00:00	seguros|			miedo   
	2020-02-04 00:00:00	peru|		proteccion|	miedo
	2020-02-04 00:00:00	san martin activan|elcomercio peru|			miedo 
	2020-02-04 00:00:00	minsa peru|			ira 
	2020-02-04 00:00:00		puerto san jn de marcona nasca van|		miedo  
	2020-02-04 00:00:00	elcomercio peru|			tristeza
	2020-02-04 00:00:00		china|		miedo   
	2020-02-04 00:00:00		china|		tristeza 
	2020-02-04 00:00:00	joaquin|	uyuni|observacion|		miedo
	2020-02-04 00:00:00		china|		miedo 
	2020-02-05 00:00:00			congreso|	alegria  
	2020-02-05 00:00:00	coronavirus peru|		deteccion|	miedo  
	2020-02-05 00:00:00	coronavirus wuhan|			miedo   
	2020-02-05 00:00:00		china|		miedo
	2020-02-05 00:00:00		china|		miedo 
	2020-02-05 00:00:00	peru|			alegria   
	2020-02-05 00:00:00	peru|			miedo  
	2020-02-05 00:00:00	japon prohibio|			tristeza  
	2020-02-05 00:00:00	seguros|			miedo   
	2020-02-05 00:00:00	donald|			tristeza   
	2020-02-05 00:00:00	ieri sushi|che|sushi giappone titolare per citt|che fare come voialtri|			ira  
	2020-02-05 00:00:00	estoy harta harta harta harta|			miedo
	2020-02-05 00:00:00	coronavirus lg|			tristeza
	2020-02-05 00:00:00		china|		tristeza 
