source	time	person	location	organization	miscellaneous
	2020-06-09 00:00:00	trujillo|			miedo 
	2020-06-09 00:00:00		loreto|		ira  
	2020-06-09 00:00:00	dtinforma|	brasil|rusia|reino unido|colombia|com fygyess7md|		miedo  
	2020-06-09 00:00:00		india|rusia|suecia|china|ecuador|chile|		miedo   
	2020-06-09 00:00:00	efrain aguilar luis repetto mayra dia86|peru pic twitter com kfhgeorutb|			miedo
	2020-06-09 00:00:00			iglesia|	alegria  
	2020-06-09 00:00:00		venezuela|colombia|		ira   
	2020-06-09 00:00:00	boletin|	atte asociacion|		ira
	2020-06-09 00:00:00	dtinforma|	brasil|rusia|reino unido|colombia|		tristeza 
	2020-06-09 00:00:00		lima|	grupo sanna|	miedo 
	2020-06-09 00:00:00		francia|		miedo  
	2020-06-09 00:00:00	peru|			miedo   
	2020-06-09 00:00:00	peru|			miedo
	2020-06-09 00:00:00	peru|			miedo 
	2020-06-09 00:00:00		update peru|		alegria   
	2020-06-09 00:00:00		rusia|		tristeza  
	2020-06-09 00:00:00		twitter com|		miedo  
	2020-06-09 00:00:00		peru subio|		tristeza   
	2020-06-09 00:00:00		cuba|		miedo   
	2020-06-09 00:00:00	vizcarra peru|			ira 
	2020-06-09 00:00:00		brasil|chile|ecuador|colombia|		miedo
	2020-06-09 00:00:00		brasil|peru|uruguay|	oms|	miedo 
	2020-06-09 00:00:00		us|india|		miedo  
	2020-06-09 00:00:00		chile|	brasil peru|	tristeza
	2020-06-09 00:00:00		peru bolivia|colombia|ecuador|		alegría
	2020-06-09 00:00:00		brasil|chile|ecuador|colombia|		miedo   
	2020-06-09 00:00:00		de colombia|chile|		miedo
	2020-06-09 00:00:00	internacionales eb peru|			miedo 
	2020-06-09 00:00:00		6to chile|		tristeza 
	2020-06-09 00:00:00			notainformativa consejo fiscal|	miedo  
	2020-06-09 00:00:00	etienne said tuesday|	peru|		miedo   
	2020-06-09 00:00:00		nacional|ee uu|	departamento de estado de estados unidos ee uu|	miedo
	2020-06-09 00:00:00	onp peru|			alegria 
	2020-06-09 00:00:00	coronavirusperu peru|			miedo 
	2020-06-09 00:00:00		brasil|	banco mundial|	alegria  
	2020-06-09 00:00:00	minsa peru|descartes|ventura rossi|	san antonio|distrito del rimac|		miedo  
	2020-06-09 00:00:00		china|		miedo   
	2020-06-09 00:00:00			oms|oms|	alegria   
	2020-06-09 00:00:00		guayaquil|		miedo
	2020-06-09 00:00:00	peru|			tristeza  
	2020-06-09 00:00:00		loreto pic twitter com|		miedo 
	2020-06-09 00:00:00		twitter com|		tristeza   
	2020-06-09 00:00:00	melaporkan tambahan korban jiwa lebih dari 2 500 orang dlm 24 jam|tambahan korban jiwa dlm jumlah besar juga datang dari peru|	menurut|		miedo  
	2020-06-09 00:00:00	peru essaludperu|			ira  
	2020-06-09 00:00:00		bolivia|colombia|paraguay|uruguay|		alegría
	2020-06-09 00:00:00		bolivia|paraguay|uruguay|venezuela|		alegria 
	2020-06-09 00:00:00		distrito de santa anita|	coordinacion|	miedo   
	2020-06-09 00:00:00	coronavirus pic twitter com lvcgrddlip|	arequipa|		tristeza
	2020-06-09 00:00:00		chile|brasil|		tristeza 
	2020-06-09 00:00:00	minsa peru|			alegria  
	2020-06-09 00:00:00	peru|			alegria   
	2020-06-09 00:00:00		covid 19chile|chile|		miedo
	2020-06-09 00:00:00	pdte|	cusco|tacna|		alegría
	2020-06-09 00:00:00	andinaenglish peru|			miedo 
	2020-06-09 00:00:00		guayaquil|		miedo  
	2020-06-09 00:00:00	peru|			alegria 
	2020-06-09 00:00:00	peru|			miedo   
	2020-06-09 00:00:00		covid|us|india|france|		miedo
	2020-06-09 00:00:00		brasil|colombia|republica dominicana|bolivia|		miedo 
	2020-06-09 00:00:00		brasil|chile|colombia|argentina|republica dominicana|bolivia|		ira   
	2020-06-09 00:00:00			news ww|	alegria  
	2020-06-09 00:00:00			news ww|	alegria   
	2020-06-09 00:00:00	ops alerta|	chile pic twitter com jegxiauymk|	brasil peru|	tristeza  
	2020-06-09 00:00:00	peru|			alegría
	2020-06-09 00:00:00	condecorate tu solo|	vizcarra|		ira
	2020-06-09 00:00:00	peru has become|			miedo  
	2020-06-09 00:00:00	peru|			alegria 
	2020-06-09 00:00:00		peru ancash|		tristeza   
	2020-06-09 00:00:00	dile|			miedo   
	2020-06-09 00:00:00	peru|			alegria  
	2020-06-09 00:00:00	enrique fernandez covidypoliticaspublicaspic twitter|			tristeza
	2020-06-09 00:00:00			dia|	tristeza 
	2020-06-09 00:00:00			breaking|	miedo
	2020-06-09 00:00:00	elcomercio peru|	san martin|		miedo 
	2020-06-09 00:00:00	fms peru litzen|			ira 
	2020-06-09 00:00:00	peru|			alegria   
	2020-06-09 00:00:00		cuba|		miedo  
	2020-06-09 00:00:00	fms peru|			miedo   
	2020-06-09 00:00:00	peru|			alegría
	2020-06-09 00:00:00		peru lima|callao|		tristeza  
	2020-06-09 00:00:00	updated peru|			miedo
	2020-06-09 00:00:00		sepaque peru|lima|		ira  
	2020-06-09 00:00:00	ops peru|	brasil|		tristeza   
	2020-06-09 00:00:00		chile|		miedo 
	2020-06-09 00:00:00		chile|	ops|aparicion de brotes de la covid 19|brasil peru|	tristeza
	2020-06-09 00:00:00			dia 96|	miedo  
	2020-06-09 00:00:00	corinavirusenperu|			miedo   
	2020-06-09 00:00:00			the saudi rate rising|	miedo
	2020-06-09 00:00:00	peru elcomercio peru pic twitter com|	dia|italia|	dia|	miedo 
	2020-06-09 00:00:00		colombia|peru dfc eeuu|	reactivacion post|alemania concamin|	miedo  
	2020-06-09 00:00:00	waldo mendoza|	peru pic twitter|		ira   
	2020-06-09 00:00:00	peru|			alegria 
	2020-06-09 00:00:00	situacion del peru|peru elcomercio peru lamulapic twitter com|			miedo   
	2020-06-09 00:00:00		lambayeque|lambayeque|y3n59nv4xo|		miedo
	2020-06-09 00:00:00		us|ee uu|		miedo 
	2020-06-09 00:00:00	peru essaludperu|		oms|	tristeza 
	2020-06-09 00:00:00	elcomercio peru minsa|	twitter com|		ira
	2020-06-09 00:00:00			america tv peru|	tristeza  
	2020-06-09 00:00:00			asociacion pro naciones unidas del peru pic twitter com|	tristeza   
