source	time	person	location	organization	miscellaneous
	2020-04-01 00:00:00	eduardo gotuzzo cayetanoheredia|eduardo recoba of iforex com carolina trivelli ieperuanos|knfrankel pic twitter|		new time speakers|public health|	miedo   
	2020-04-01 00:00:00			five leaders from across the world coming tgth2advocate2overcome|	miedo
	2020-04-01 00:00:00		lima|	big hug three times crowned city of kings|	alegria 
	2020-04-01 00:00:00	peru|	america|	bbc news|	ira  
	2020-04-01 00:00:00		via luisjmarcano hectorodriguez|baruta|		tristeza   
	2020-04-01 00:00:00	coronavirus|			miedo 
	2020-04-01 00:00:00		uruguay|		ira   
	2020-04-01 00:00:00	eduardo gotuzzo cayetanoheredia|eduardo recoba of iforex com carolina trivelli ieperuanos|knfrankel reg pic twitter com od11i8xq98|		new time speakers|public health|	miedo  
	2020-04-01 00:00:00	peru victor zamora|pilar mazzetti pic twitter com yzsdhbekwh|			tristeza
	2020-04-01 00:00:00		peru 01abril mequedoencasa yomequedoencasapic twitter com|		miedo   
	2020-04-01 00:00:00	martin sarmiento|			ira
	2020-04-01 00:00:00	martin vizcarra pic twitter com a0ldzijgjo|			miedo
	2020-04-01 00:00:00		ayacucho|		miedo 
	2020-04-01 00:00:00	edil llevara viveres|			ira 
	2020-04-01 00:00:00	keiko|alan|			alegria  
	2020-04-01 00:00:00		colombia|chile|brasil|		tristeza 
	2020-04-01 00:00:00		zamora|		tristeza  
	2020-04-01 00:00:00			bbc news|	ira  
	2020-04-01 00:00:00	ethel trujillo|	cusco|		ira   
	2020-04-01 00:00:00	elcomercio peru|			ira
	2020-04-01 00:00:00	atropello|	lambayeque|		miedo  
	2020-04-01 00:00:00	loultimo i|			tristeza   
	2020-04-01 00:00:00	elcomercio peru|			ira 
	2020-04-01 00:00:00	martin|			tristeza
	2020-04-01 00:00:00			bbc news|	ira  
	2020-04-01 00:00:00	adventuring field|	america|		ira   
	2020-04-01 00:00:00	loultimo|			miedo   
	2020-04-01 00:00:00	peru pic twitter|			miedo
	2020-04-01 00:00:00	loultimo|			miedo 
	2020-04-01 00:00:00	castro castro|			tristeza 
	2020-04-01 00:00:00		peru pic|		tristeza  
	2020-04-01 00:00:00		venezuela|lima|		miedo  
	2020-04-01 00:00:00	bill gates|			ira
	2020-04-01 00:00:00	bill gates|			ira 
	2020-04-01 00:00:00	elcomercio peru|			miedo   
	2020-04-01 00:00:00			bbc news|	ira  
	2020-04-01 00:00:00		viveres|		alegria   
	2020-04-01 00:00:00		cc|		miedo
